ET_us,100,150,200,250,300
2000,17.421643160960976,21.417786115410053,25.19217946081372,28.744823197171982,32.07571732448484
2050,17.895118891252338,21.996587989168326,25.876307478038918,29.5342773578641,32.97049762864387
2100,18.369631627331934,22.57642686871484,26.561472501052343,30.324768524344442,33.86631493859114
2150,18.845181369199764,23.157302754049596,27.247674529854017,31.116296696613034,34.76316925432664
2200,19.321768116855843,23.739215645172585,27.934913564443924,31.908861874669853,35.66106057585037
2250,19.79939187030015,24.32216554208381,28.62318960482206,32.70246405851491,36.55998890316235
2300,20.278052629532688,24.906152444783267,29.312502650988442,33.49710324814821,37.45995423626256
2350,20.75775039455347,25.491176353270966,30.002852702943052,34.292779443569735,38.36095657515101
2400,21.23848516536249,26.0772372675469,30.694239760685903,35.089492644779504,39.262995919827695
2450,21.72025694195974,26.664335187611073,31.38666382421699,35.88724285177751,40.16607227029261
2500,22.20306572434523,27.252470113463474,32.080124893536315,36.68603006456375,41.07018562654577
2550,22.686911512518954,27.841642045104116,32.774622968643875,37.485854283138224,41.97533598858717
2600,23.17179430648092,28.431850982533,33.47015804953967,38.286715507500936,42.88152335641679
2650,23.65771410623112,29.02309692575011,34.166730136223705,39.08861373765188,43.78874773003466
2700,24.144670911769552,29.61537987475547,34.86433922869597,39.89154897359107,44.69700910944076
2750,24.632664723096227,30.208699829549055,35.56298532695648,40.69552121531849,45.606307494635104
2800,25.121695540211135,30.80305679013088,36.26266843100522,41.50053046283415,46.51664288561768
2850,25.611763363114278,31.398450756500942,36.963388540842196,42.306576716138046,47.42801528238849
2900,26.102868191805662,31.994881728659237,37.66514565646741,43.11365997523018,48.340424684947536
2950,26.59501002628528,32.59234970660577,38.36793977788086,43.92178024011054,49.25387109329482
3000,27.088188866553132,33.190854690340544,39.07177090508255,44.73093751077915,50.168354507430344
3050,27.582404712609225,33.790396679863555,39.776639038072474,45.54113178723599,51.0838749273541
3100,28.077657564453546,34.3909756751748,40.48254417685064,46.35236306948107,52.000432353066095
3150,28.573947422086114,34.99259167627427,41.189486321417036,47.16463135751439,52.91802678456633
3200,29.07127428550691,35.595244683161994,41.89746547177167,47.97793665133594,53.83665822185479
3250,29.569638154715946,36.19893469583795,42.60648162791453,48.79227895094572,54.75632666493149
3300,30.069039029713224,36.80366171430214,43.31653478984564,49.60765825634374,55.677032113796436
3350,30.56947691049873,37.40942573855456,44.02762495756499,50.424074567530006,56.59877456844961
3400,31.070951797072475,38.016226768595224,44.739752131072564,51.2415278845045,57.521554028891025
3450,31.573463689434455,38.62406480442412,45.45291631036838,52.060018207267234,58.44537049512067
3500,32.077012587584676,39.232939846041255,46.16711749545244,52.879545535818195,59.37022396713856
3550,32.58159849152313,39.84285189344663,46.882355686324715,53.700109870157405,60.29611444494468
3600,33.08722140124982,40.453800946640236,47.59863088298524,54.52171121028485,61.22304192853904
3650,33.59388131676475,41.065787005622084,48.31594308543401,55.34434955620053,62.151006417921636
3700,34.101578238067916,41.67881007039216,49.034292293671,56.16802490790444,63.08000791309247
3750,34.610312165159314,42.292870140950484,49.75367850769624,56.992737265396585,64.01004641405153
3800,35.120083098038954,42.90796721729704,50.47410172750971,57.81848662867698,64.94112192079884
3850,35.63089103670683,43.52410129943182,51.19556195311142,58.6452729977456,65.87323443333437
3900,36.14273598116294,44.14127238735485,51.91805918450136,59.47309637260246,66.80638395165815
3950,36.655617931407285,44.75948048106612,52.641593421679545,60.30195675324756,67.74057047577017
4000,37.16953688743986,45.378725580565614,53.36616466464596,61.1318541396809,68.67579400567043
4050,37.684492849260685,45.99900768585336,54.09177291340061,61.96278853190246,69.6120545413589
4100,38.200485816869744,46.62032679692933,54.8184181679435,62.794759929912274,70.54935208283563
4150,38.71751579026703,47.24268291379353,55.54610042827463,63.62776833371031,71.4876866301006
4200,39.23558276945256,47.866076036445975,56.27481969439398,64.46181374329659,72.42705818315378
4250,39.75468675442633,48.49050616488666,57.00457596630159,65.2968961586711,73.36746674199522
4300,40.27482774518833,49.11597329911558,57.73536924399742,66.13301557983385,74.30891230662489
4350,40.79600574173857,49.742477439132735,58.46719952748149,66.97017200678485,75.25139487704278
4400,41.31822074407704,50.37001858493812,59.200066816753804,67.80836543952407,76.19491445324894
4450,41.84147275220375,50.99859673653175,59.933971111814344,68.64759587805153,77.1394710352433
4500,42.365761766118695,51.628211893913615,60.66891241266313,69.48786332236723,78.08506462302593
4550,42.89108778582188,52.25886405708371,61.40489071930014,70.32916777247117,79.03169521659677
4600,43.4174508113133,52.89055322604205,62.1419060317254,71.17150922836333,79.97936281595587
4650,43.944850842592956,53.523279400788624,62.87995834993889,72.01488769004374,80.9280674211032
4700,44.47328787966085,54.15704258132344,63.619047673940614,72.85930315751239,81.87780903203875
4750,45.00276192251698,54.791842767646486,64.35917400373057,73.70475563076926,82.82858764876255
4800,45.53327297116135,55.42767995975777,65.10033733930878,74.55124510981437,83.78040327127457
4850,46.06482102559395,56.064554157657284,65.8425376806752,75.39877159464774,84.73325589957484
4900,46.59740608581478,56.70246536134504,66.58577502782988,76.24733508526933,85.68714553366335
4950,47.13102815182386,57.34141357082103,67.33004938077279,77.09693558167915,86.6420721735401
5000,47.66568722362118,57.981398786085265,68.07536073950394,77.94757308387722,87.59803581920507
